,trip_count,prev_port,next_port,distance,frequency
27603,1201495,2782,29645,475.8457105685641,0.48
40835,2338040,2782,29645,471.59811002041107,0.52
42562,2414914,24102,24103,6.281621288000709,1.0
13623,103785,4231,24102,496.1698333462913,1.0
42788,2457025,4231,6958,489.10512903461665,1.0
44956,2814159,6958,2057,15.687085343656253,1.0
42606,2443636,2057,6958,14.426622112223352,1.0
35350,1931540,2057,2057,4.07828057687993,1.0
43063,2515521,2057,2782,10.427671287222527,0.12
18817,382963,2057,2782,6.88560741269268,0.88
40732,2337967,2782,6958,17.830216704974625,1.0
47987,3035173,6958,4231,456.9497942840988,1.0
19782,440950,29645,4231,8.797602166354938,1.0
48387,3071982,24103,24103,5.924674777266707,1.0
14130,103990,29645,24102,1018.1100168115404,0.2
13798,103875,29645,24102,1139.4056530466669,0.8
46953,2979622,29645,29645,3.132030466134863,0.1
43143,2527153,29645,29645,6.993940865835623,0.9
23536,768688,24102,2970,11.467914818876313,1.0
23526,768648,2970,24102,10.522099672711391,0.16
39898,2270608,2970,24102,11.612537649478767,0.84
14252,104015,2970,29645,1209.1325243215454,1.0
13258,94737,24103,29645,1123.3819749855113,1.0
47485,3013831,24102,24102,3.2820061547428616,1.0
19260,412867,3927,2222,774.7583996435133,0.3125
32346,1606973,3927,2222,1377.695764647264,0.6875
33673,1793714,2222,3909,1385.0379664492823,0.48148148148148145
30888,1511800,2222,3909,774.7293870743284,0.5185185185185185
39745,2213210,3909,3927,9.096693009695343,1.0
48233,3069839,3927,1945,1359.5438238796594,0.06
48371,3069907,3927,1945,915.6127310124625,0.94
39695,2213188,1945,3909,1692.202733061975,1.0
43002,2497545,3934,3934,3.162441665065101,1.0
26022,1009869,3934,3927,26.076281778037075,1.0
30752,1511794,3927,3909,9.369166539142963,1.0
33469,1793652,3909,23711,1835.838546103051,1.0
29643,1355255,23711,23711,112.86681531823572,1.0
31050,1511869,23711,3927,973.4387946984887,1.0
20135,450471,3909,2005,1199.8028640882133,0.5
33138,1730838,3909,2005,184.49855509223016,0.5
20157,474062,2005,2121,74.1931806681265,1.0
23120,708295,2121,2125,12.807278405455879,1.0
30727,1492856,2125,6991,13.767794258635961,1.0
42570,2420649,1708,1706,19.46913132327899,1.0
13137,64493,1592,3764,1030.490421103939,0.2
42160,2400418,1592,3764,737.3125385706245,0.8
48404,3080603,3764,10653,56.88983982523772,1.0
11172,29418,10653,6972,35.82260175521463,0.3
37034,2047352,10653,6972,32.72192088730581,0.7
38682,2132243,6972,1933,3642.9495794918294,1.0
27859,1237905,1933,40488,3.2728430189725177,0.28
40729,2336749,1933,40488,3.973249077083742,0.72
35818,1977993,40491,1933,11.8466978471731,0.3
29945,1407748,40491,1933,5.575801928885772,0.7
31610,1585410,22735,3728,9.722991095487158,0.275
34811,1856807,22735,3728,8.688416534794577,0.725
29941,1397257,3227,15446,1157.722020956506,1.0
38066,2101978,15446,6265,1.149020294496364,1.0
35979,2003656,6265,15446,1.5039721129777588,1.0
40329,2285623,3174,28042,10.842392814779597,1.0
44830,2807647,22736,3728,6.238592106289599,1.0
35962,1996192,3728,2667,1512.657368620528,1.0
34935,1907033,2667,29657,140.77890052283433,1.0
48164,3051326,29657,29657,6.712944744979259,1.0
28999,1283593,29657,3039,13.10496907920307,0.24
43933,2652329,29657,3039,13.635906858255687,0.76
25195,899699,3039,29657,13.768422143437096,1.0
42833,2463355,3227,3227,7.108742964783098,1.0
25512,944014,3044,2667,989.3589671265195,0.28
25306,916265,3044,2667,1181.0573069459087,0.72
48087,3038487,2667,22737,1800.2199766630192,1.0
13144,64536,22734,22734,2.527349384553019,1.0
25134,894612,22734,3728,8.697471868372686,0.22
46511,2944237,22734,3728,6.352599969362255,0.78
29621,1351516,22736,22736,1.4241528353969513,1.0
27612,1204022,1933,1933,9.529690983557133,1.0
48167,3064737,1776,2735,13.2228164950736,0.14
17311,258817,1776,2735,13.468226281431848,0.86
15368,173327,2735,1776,22.82208933288008,0.22
28719,1252610,2735,1776,13.584801582435178,0.78
17418,259164,1776,2737,824.6935894359835,0.16
46326,2847133,1776,2737,974.3391828596157,0.84
37142,2065841,2737,3177,856.2781754509797,0.38
43769,2598506,2737,3177,360.67243491943384,0.62
16315,215026,3177,3177,8.22863866868305,1.0
17296,258676,3177,1776,388.2516671845881,0.26
37210,2066064,3177,1776,388.7761914152702,0.74
36633,2020728,1776,4255,1751.1838820027385,0.3181818181818182
36790,2021931,1776,4255,1471.3849994914235,0.6818181818181818
42706,2449912,4255,4451,554.1961060339482,0.4117647058823529
45469,2823714,4255,4451,551.1207941505555,0.5882352941176471
22659,695869,4451,26100,114.68626974992908,1.0
32541,1624424,26100,3749,13.351345762280019,0.48
32789,1677526,26100,3749,12.113569478777864,0.52
34555,1812416,3749,2835,139.2183664575723,0.3157894736842105
28608,1245976,3749,2835,141.78518065688408,0.6842105263157895
34499,1812370,2835,4044,105.6950374293479,1.0
22839,695875,4044,3509,831.110026294383,1.0
22978,695889,3509,3982,874.1497808346626,0.18
34415,1812334,3509,3982,984.6681271300331,0.82
28633,1246060,3982,3177,132.4472831183696,1.0
29979,1436342,3177,2737,356.1769647998324,0.1
34475,1812336,3177,2737,457.09069010273765,0.9
42537,2412659,3924,1706,1526.6557611912447,1.0
46950,2958306,854,3328,27.13439306713624,0.38
30364,1455503,854,3328,26.521119469290934,0.62
29012,1298861,3328,854,52.278081775057245,0.04
42620,2449570,3328,854,28.00316616602023,0.04
38753,2148034,3328,854,58.30575646259149,0.4
37236,2067209,3328,854,66.12468057545466,0.52
30521,1475046,1592,7026,102.14264124134793,0.26
27118,1171171,1592,7026,102.0893492179674,0.74
44245,2706507,7026,4255,633.6939939503679,1.0
39752,2218253,7071,3749,6.175547210344096,1.0
12905,54833,3749,2564,27.981185887813904,0.02
15733,214574,3749,2564,32.57687008415795,0.02
20320,510600,3749,2564,32.672657034114266,0.02
26746,1051912,3749,2564,63.7230110271757,0.02
43151,2530932,3749,2564,29.434761739713664,0.04
44526,2785549,3749,2564,28.130088358909084,0.04
17952,309237,3749,2564,26.69394477364986,0.08
30699,1488289,3749,2564,27.380039991799293,0.1
44463,2745290,3749,2564,63.84561780627736,0.12
45705,2843195,3749,2564,62.54875742682603,0.18
30372,1457943,3749,2564,29.026933039983707,0.36
27689,1224682,2564,2835,124.85435919938563,1.0
15813,214577,4044,2592,636.7031729449259,0.08333333333333333
34802,1840507,4044,2592,345.23581071728887,0.9166666666666666
23938,802713,2835,2592,276.01401011355557,1.0
26957,1114519,2737,2737,27.963174824319857,1.0
34658,1812473,3177,4451,3386.6761795435195,1.0
32884,1716808,3495,3509,451.6080436170954,1.0
23935,802543,1776,1757,44.90717111527837,0.14
46913,2954720,1776,1757,56.16872486348912,0.86
23932,802328,1757,1776,91.20797859043094,0.023255813953488372
46916,2955220,1757,1776,41.40173464199165,0.9767441860465116
35986,2004449,1776,1776,105.86948327849339,1.0
15371,173400,1776,1710,256.4629890077065,0.14
17262,258458,1776,1710,248.06332167179409,0.86
15879,214606,1710,1706,425.1339429399821,0.14285714285714285
37676,2077718,1710,1706,351.112307308702,0.8571428571428571
23815,789676,1592,3509,177.01705642616355,1.0
15917,214619,7071,4044,80.75145541423687,1.0
28715,1249393,2737,1717,424.1293893573678,1.0
21215,667849,1717,1716,17.581232039042938,1.0
21487,690072,1716,3302,43.925266936203194,1.0
20146,456656,3302,1781,44.2009501148331,1.0
46909,2953263,1780,1776,52.67451228597712,0.12
29817,1389009,1780,1776,177.68884425858155,0.88
24346,819469,1710,3509,381.52321600712406,1.0
10958,16127,3509,4451,563.7765094976482,0.03225806451612903
16026,214639,3509,4451,1974.7141577056095,0.2903225806451613
16201,214729,3509,4451,1816.6145620157413,0.2903225806451613
28444,1245870,3509,4451,1844.4617319699232,0.3870967741935484
17426,259729,1776,1780,53.53190839184815,1.0
40491,2298051,1780,3302,79.169481289202,1.0
18030,325024,1781,1776,157.32565350932435,1.0
23911,799089,1710,1711,26.63721445402034,0.4
32810,1705463,1711,1747,30.19177783882634,0.6
12908,57696,3177,1716,148.51639401720507,0.02
16318,215029,3177,1716,151.5631297711402,0.02
21475,690071,3177,1716,155.7720855761131,0.02
24349,819505,3177,1716,156.13321449555292,0.02
25521,944566,3177,1716,152.30897689365253,0.02
25524,944622,3177,1716,151.41837830432064,0.02
44493,2745980,3177,1716,168.91573370721235,0.18
26869,1109714,3177,1716,173.94132896398108,0.34
25557,944933,3177,1716,153.92255043878453,0.36
36727,2020866,1776,3509,609.8969241164057,1.0
36398,2020676,3982,2737,271.5403693470014,1.0
39857,2251024,7071,2564,25.325531238386972,1.0
20560,534633,2564,4044,64.06787458781515,1.0
30723,1491128,4451,4044,87.88501397076095,1.0
34195,1812209,4044,3749,98.81427250875957,1.0
31914,1588345,7071,3509,1156.195343339876,1.0
43703,2590174,3509,4067,515.7911588980974,1.0
27503,1193621,4451,7071,121.28435218298853,1.0
21101,617612,2787,1333,1522.4827502768935,0.06
24235,819220,1333,3026,18.032055192706373,0.94
14449,106083,3026,1761,25.750906120699675,1.0
15123,166178,3026,1761,26.303369643270393,0.1
45648,2828456,1761,3509,193.8185342984987,0.9
25167,895985,3177,3302,426.2249468666055,1.0
35827,1982619,3302,1780,148.2306363594772,0.4
33274,1774058,3302,1780,44.76020643772102,0.6
27380,1181848,4044,7071,66.59275753456096,0.08
29669,1360446,4044,7071,78.21783141874384,0.92
32625,1641780,7071,26100,10.792952154650704,1.0
31769,1588270,3749,3509,2048.830057855382,1.0
34898,1861117,4255,1958,497.3927036055707,1.0
28583,1245926,1958,2998,379.2906891924038,0.3125
36860,2021933,1958,2998,381.5188267491601,0.6875
46449,2903192,2998,4255,168.66798241882591,0.1
35858,1985976,2998,4255,168.9229479149113,0.9
40014,2279234,4255,2737,851.8367290243239,0.4418604651162791
22115,695647,4255,2737,1744.1757144984958,0.5581395348837209
34999,1917232,2737,1776,855.2078654382767,0.36
46903,2950297,2737,1776,605.1799560686725,0.64
20775,586463,3509,4255,516.2286137274147,1.0
42104,2396299,4255,4255,79.71565011300368,1.0
23852,794704,4255,2998,322.3238778760842,1.0
44987,2822608,4255,4067,327.3641211382804,0.14285714285714285
34535,1812380,4255,4067,461.0532966047052,0.8571428571428571
45234,2823494,4067,4255,708.8048180240439,0.05263157894736842
45270,2823521,4067,4255,756.113897983822,0.9473684210526315
37745,2092519,2998,1958,393.29347739333343,1.0
20295,475329,1958,4255,992.715513912455,0.3333333333333333
28321,1245800,1958,4255,1292.2081009666472,0.6666666666666666
43990,2656862,7071,10810,10.237734460797496,1.0
46367,2859742,10810,3749,10.758459372575592,1.0
44539,2785754,7071,3746,67.36292972156897,1.0
36457,2020682,3746,4255,1044.8693244125056,0.09302325581395349
40247,2279330,3746,4255,679.1228343260683,0.9069767441860465
32621,1633710,4255,3509,518.2375268520186,1.0
14769,113659,3509,1594,616.5714954939389,1.0
25323,918522,3386,1594,656.008982461017,0.14
34902,1871294,1594,1341,83.57560256635907,0.86
43928,2649653,842,6388,15.449215794517489,0.3
27716,1226222,842,6388,16.695110241602524,0.7
23585,788050,6388,1594,50.467719657505036,0.34
24062,814492,6388,1594,47.804772154814096,0.66
11184,33750,1594,1724,51.01821807189318,0.46
34722,1835198,1594,1724,139.97626783294425,0.54
45074,2822901,1724,1721,19.282964216436902,0.12
29018,1299740,1724,1721,17.214711812099296,0.88
31293,1537725,1721,1720,16.741353629805175,1.0
43206,2543228,1720,2250,33.617088838723845,0.28
46270,2846247,1720,2250,32.29496324282857,0.72
17440,260680,3753,2250,10.28160211649556,0.22
44249,2721321,2250,1331,12.818536271891118,0.78
37024,2047095,1331,1721,30.137781476432927,1.0
13204,86546,1721,1729,13.173368976420077,0.16326530612244897
14850,123650,1721,1729,9.884569269437709,0.8367346938775511
23573,785226,1724,1594,52.99301925589829,0.36
43073,2524554,1724,1594,56.07873955456327,0.64
43912,2625465,1594,1595,23.093340573188293,1.0
14842,117241,1595,842,44.62539823185092,0.48
43888,2607867,1595,842,46.50671027131384,0.52
41954,2375996,842,3177,1447.1377725102134,1.0
45520,2823724,3177,1706,1345.9092731207475,0.4444444444444444
24040,802972,3177,1706,1291.1151308216383,0.5555555555555556
34037,1812064,4255,1594,1628.974334490294,1.0
17167,243100,1594,842,74.87984416881469,0.02
20539,527370,1594,842,72.71805587785869,0.02
46925,2956332,1594,842,61.78804887163844,0.36
34747,1839014,1594,842,62.17719669933868,0.6
17437,260410,842,1594,62.18487797149311,0.30612244897959184
47037,2993239,842,1594,62.167456418814055,0.6938775510204082
24366,849501,1722,1724,37.55982235569213,0.02
35354,1935645,1722,1724,26.562405632794757,0.98
21098,597567,1723,1724,13.939315277164855,0.08
47493,3016572,1724,1729,12.057788572697518,0.92
44117,2677125,1729,1721,9.683706810389417,1.0
25341,930385,1721,1719,25.343443532029006,0.2777777777777778
29679,1360784,1721,1719,25.0088752501271,0.7222222222222222
44452,2733429,1719,2250,16.425686803823965,0.061224489795918366
34735,1837520,1719,2250,15.738703554389396,0.9387755102040817
20956,588580,2250,2142,60.11911107391335,0.22
27122,1171443,2250,2142,56.340383547486084,0.78
29005,1298816,2142,1720,60.14007527400813,1.0
29744,1375853,1720,2142,44.264914744216185,1.0
15650,205490,2142,2142,76.49647777838422,1.0
35561,1966669,2142,2181,336.80273328083064,1.0
34713,1812796,2181,2142,325.1814339484549,1.0
29618,1342045,2142,1594,106.44408888984567,1.0
16835,216842,1594,4255,1224.26391158349,0.3793103448275862
24213,818768,1594,4255,1507.0894365320169,0.6206896551724138
35748,1974201,4255,842,1786.7433757696267,0.45454545454545453
45821,2843326,4255,842,1693.8599993598207,0.5454545454545454
38501,2131233,1594,1729,65.46460549372154,0.14
40846,2342896,1594,1729,67.81810817329584,0.86
38074,2104692,1729,1720,20.10112820034891,1.0
36939,2035629,2142,16005,36.8708364719303,1.0
44128,2698684,16005,2142,25.655214264296248,0.12
45983,2843392,16005,2142,23.39233015095681,0.88
43908,2620120,2142,3443,113.6561599841709,1.0
35810,1974326,3443,3228,524.788333458174,1.0
35769,1974291,3228,2181,17.241852975795872,1.0
25128,884170,45142,2142,168.65837778097892,1.0
40422,2286233,2142,2961,86.35643105744519,0.18
45665,2829568,2142,2961,90.0034334072984,0.82
27719,1226274,2961,1594,22.204149873793273,0.1
27724,1226315,2961,1594,22.887396782096424,0.9
39141,2168076,1594,1594,32.69941157173085,1.0
31307,1544664,1341,1341,26.56129463433789,1.0
33391,1788809,1341,3177,706.5694563473895,1.0
47768,3025299,3363,4255,114.39007515903495,1.0
44948,2809769,4255,3764,973.9301787349688,1.0
21160,638920,3764,3177,249.04571795151054,0.36
27429,1185232,3764,3177,236.70046865086675,0.64
31304,1538376,1781,3302,43.840388337737075,1.0
31969,1595856,4255,4044,1311.6853047183554,0.125
40324,2279356,4255,4044,620.4853897140517,0.875
27799,1227483,4044,10810,80.45303831091546,1.0
45420,2823689,2835,1959,164.64107986621846,1.0
22996,695992,1959,3746,9.0836433905917,1.0
40132,2279280,4255,1776,2552.4776522593875,1.0
45589,2823781,3177,1749,733.0572205619292,1.0
45716,2843218,1749,2849,39.438076759717624,1.0
16299,214907,2849,3509,404.1126097516148,1.0
45362,2823564,3982,4451,3089.284018738027,1.0
43615,2580387,3749,4044,82.19881210791546,1.0
23962,802795,4044,2835,90.24831910490634,1.0
27156,1172383,2835,4451,29.66086080552411,0.25
42941,2497385,2835,4451,28.809945814008383,0.75
23908,796064,4451,1959,138.09059236642983,1.0
45563,2823774,7071,1959,69.50655798707557,0.47368421052631576
24254,819279,7071,1959,69.60112706020129,0.5263157894736842
33185,1766941,1959,2835,160.27108535777052,1.0
27149,1172356,2835,3746,156.03053848869845,1.0
27776,1227231,2737,3982,288.97055214907954,1.0
38102,2106290,3177,1717,159.57312969777465,1.0
35415,1953169,1717,3302,41.986647701382374,1.0
35868,1987350,1958,3921,67.50645135056523,0.16
21196,640923,1958,3921,66.07256919308853,0.84
42586,2430424,3921,2998,713.1362031892485,0.14
27662,1221941,3921,2998,628.9125129798201,0.86
14833,114119,2998,3921,340.1528526214478,1.0
32436,1622568,3921,1958,55.9529790572594,0.18
17463,267506,3921,1958,61.70327343203208,0.82
39842,2236022,3302,1716,52.07351354940246,0.28
39851,2236103,3302,1716,50.48460378794582,0.72
24280,819319,1716,3177,149.99458445012783,1.0
42936,2495157,1780,3509,724.7898280954507,1.0
42108,2398308,2998,2998,4.9553353955636865,0.18181818181818182
23823,791982,2998,2998,5.559533533384447,0.8181818181818182
46353,2847445,2737,6989,166.8336386456691,1.0
42612,2448504,6989,3764,16.918796267615114,1.0
15018,137930,2737,3764,150.3039662703488,1.0
26834,1102141,3764,2166,64.87013746859179,1.0
31667,1588016,2166,1776,351.7912618619301,1.0
19836,445558,1776,3177,353.83690611516306,0.18
46546,2945547,1776,3177,184.33374999574463,0.82
17556,273042,3509,4834,496.2972508071858,1.0
22988,695902,3177,4834,998.1846344538814,0.12
29654,1360376,4834,4255,23.127196208107108,0.88
47440,3007253,4255,25877,2591.6606475315816,0.12
30060,1437963,4255,25877,2232.84097870698,0.88
27107,1167874,3764,1776,369.75682022986257,0.16
29800,1377979,3764,1776,364.20688716942556,0.84
19865,449015,2849,1749,37.005312921765515,0.3055555555555556
33153,1751889,2849,1749,44.61899010403465,0.6944444444444444
15118,158709,1749,1776,399.26047976285395,1.0
28659,1247586,1776,1781,159.97515803511902,1.0
36010,2014464,3764,3764,19.17708127293929,1.0
33265,1774047,3764,1717,346.8117742959702,1.0
32674,1648864,3302,3177,442.13256441659996,0.4594594594594595
32009,1595884,3302,3177,198.99778970402468,0.5405405405405406
15364,173138,3509,3509,11.665346086611803,1.0
28830,1272641,4255,3921,452.6870224246286,0.1
11155,29213,4255,3921,459.0073451201924,0.9
28498,1245888,2737,25877,152.55711704214207,1.0
30748,1511673,1776,1749,211.05669017710036,0.2727272727272727
15085,158274,1776,1749,200.1869017171959,0.7272727272727273
23576,786741,2849,1337,21.17126390906766,0.2608695652173913
15089,158489,2849,1337,13.62903628156576,0.7391304347826086
20873,586539,1337,1335,14.661341219999045,1.0
46507,2939133,1958,4014,98.6083229326108,1.0
19267,420898,2998,16741,672.5099897733401,0.22
41984,2395637,16741,3711,3.8276291054558076,0.78
29120,1301801,3711,2110,1742.894234479228,0.24
44425,2733116,3711,2110,2449.1144325132796,0.76
13108,59981,2110,3864,856.4658714841339,1.0
32535,1623760,3864,4468,1017.3591838177158,0.12
47884,3026859,3864,4468,1046.6503631308947,0.88
41394,2359063,4468,2110,4729.620178326855,0.46
17938,281671,4468,2110,1887.7492084634464,0.54
41132,2348459,2110,3754,2395.774777354311,1.0
23335,745419,3754,3066,775.7710846697462,1.0
44767,2795893,3066,2110,2031.8188677808996,0.42857142857142855
15334,166898,3066,2110,963.5545150846248,0.5714285714285714
46966,2984519,2110,2110,30.127250471851408,1.0
37188,2065883,7026,3509,71.4634515763253,1.0
43027,2510813,4451,10810,115.34512126399277,1.0
33192,1771657,854,24125,27.89200119882319,1.0
37683,2087620,24125,3328,1.8123490717914967,0.1
46710,2948914,24125,3328,4.082910173106324,0.9
34731,1836708,28648,4044,10.28614156794616,1.0
16370,216236,1776,1706,1262.2905779828943,0.18
44113,2661035,1776,1706,604.4535208211046,0.82
